state,county,sex,year,total_mean
South Dakota,Union County,Males,2012,18.84
South Dakota,Union County,Females,2012,19.13
South Dakota,Walworth County,Males,2012,24.11
South Dakota,Walworth County,Females,2012,22.51
South Dakota,Yankton County,Males,2012,24.34
South Dakota,Yankton County,Females,2012,18.7
South Dakota,Ziebach County,Males,2012,33.58
South Dakota,Ziebach County,Females,2012,29.55
Tennessee,Anderson County,Males,2012,26.45
Tennessee,Anderson County,Females,2012,23.22
Tennessee,Bedford County,Males,2012,28.04
Tennessee,Bedford County,Females,2012,25.68
Tennessee,Benton County,Males,2012,29.54
Tennessee,Benton County,Females,2012,27.8
Tennessee,Bledsoe County,Males,2012,32.17
Tennessee,Bledsoe County,Females,2012,27.23
Tennessee,Blount County,Males,2012,24.2
Tennessee,Blount County,Females,2012,23.33
Tennessee,Bradley County,Males,2012,29.32
Tennessee,Bradley County,Females,2012,23.75
Tennessee,Campbell County,Males,2012,32.9
Tennessee,Campbell County,Females,2012,31.32
Tennessee,Cannon County,Males,2012,29.21
Tennessee,Cannon County,Females,2012,27.18
Tennessee,Carroll County,Males,2012,29.04
Tennessee,Carroll County,Females,2012,24.74
Tennessee,Carter County,Males,2012,29.57
Tennessee,Carter County,Females,2012,28.78
Tennessee,Cheatham County,Males,2012,27.04
Tennessee,Cheatham County,Females,2012,25.0
Tennessee,Chester County,Males,2012,28.38
Tennessee,Chester County,Females,2012,23.08
Tennessee,Claiborne County,Males,2012,30.35
Tennessee,Claiborne County,Females,2012,26.8
Tennessee,Clay County,Males,2012,27.48
Tennessee,Clay County,Females,2012,23.88
Tennessee,Cocke County,Males,2012,31.79
Tennessee,Cocke County,Females,2012,28.76
Tennessee,Coffee County,Males,2012,27.05
Tennessee,Coffee County,Females,2012,25.58
Tennessee,Crockett County,Males,2012,28.73
Tennessee,Crockett County,Females,2012,23.34
Tennessee,Cumberland County,Males,2012,26.9
Tennessee,Cumberland County,Females,2012,26.33
Tennessee,Davidson County,Males,2012,22.75
Tennessee,Davidson County,Females,2012,19.04
Tennessee,Decatur County,Males,2012,27.54
Tennessee,Decatur County,Females,2012,25.28
Tennessee,DeKalb County,Males,2012,28.88
Tennessee,DeKalb County,Females,2012,24.08
Tennessee,Dickson County,Males,2012,29.41
Tennessee,Dickson County,Females,2012,26.13
Tennessee,Dyer County,Males,2012,28.29
Tennessee,Dyer County,Females,2012,24.05
Tennessee,Fayette County,Males,2012,25.19
Tennessee,Fayette County,Females,2012,19.46
Tennessee,Fentress County,Males,2012,29.59
Tennessee,Fentress County,Females,2012,28.29
Tennessee,Franklin County,Males,2012,27.3
Tennessee,Franklin County,Females,2012,25.49
Tennessee,Gibson County,Males,2012,29.43
Tennessee,Gibson County,Females,2012,23.87
Tennessee,Giles County,Males,2012,29.02
Tennessee,Giles County,Females,2012,24.82
Tennessee,Grainger County,Males,2012,30.16
Tennessee,Grainger County,Females,2012,28.38
Tennessee,Greene County,Males,2012,28.27
Tennessee,Greene County,Females,2012,27.14
Tennessee,Grundy County,Males,2012,31.49
Tennessee,Grundy County,Females,2012,28.09
Tennessee,Hamblen County,Males,2012,28.75
Tennessee,Hamblen County,Females,2012,26.21
Tennessee,Hamilton County,Males,2012,25.07
Tennessee,Hamilton County,Females,2012,22.16
Tennessee,Hancock County,Males,2012,31.33
Tennessee,Hancock County,Females,2012,29.95
Tennessee,Hardeman County,Males,2012,32.55
Tennessee,Hardeman County,Females,2012,23.24
Tennessee,Hardin County,Males,2012,30.13
Tennessee,Hardin County,Females,2012,26.35
Tennessee,Hawkins County,Males,2012,29.62
Tennessee,Hawkins County,Females,2012,28.53
Tennessee,Haywood County,Males,2012,30.84
Tennessee,Haywood County,Females,2012,21.4
Tennessee,Henderson County,Males,2012,28.55
Tennessee,Henderson County,Females,2012,25.43
Tennessee,Henry County,Males,2012,27.86
Tennessee,Henry County,Females,2012,28.88
Tennessee,Hickman County,Males,2012,31.52
Tennessee,Hickman County,Females,2012,28.16
Tennessee,Houston County,Males,2012,30.58
Tennessee,Houston County,Females,2012,27.37
Tennessee,Humphreys County,Males,2012,28.55
Tennessee,Humphreys County,Females,2012,27.51
Tennessee,Jackson County,Males,2012,31.04
Tennessee,Jackson County,Females,2012,27.86
Tennessee,Jefferson County,Males,2012,29.67
Tennessee,Jefferson County,Females,2012,26.67
Tennessee,Johnson County,Males,2012,31.34
Tennessee,Johnson County,Females,2012,27.86
Tennessee,Knox County,Males,2012,20.9
Tennessee,Knox County,Females,2012,19.01
Tennessee,Lake County,Males,2012,35.3
Tennessee,Lake County,Females,2012,28.04
Tennessee,Lauderdale County,Males,2012,33.49
Tennessee,Lauderdale County,Females,2012,25.76
Tennessee,Lawrence County,Males,2012,28.26
Tennessee,Lawrence County,Females,2012,26.81
Tennessee,Lewis County,Males,2012,30.16
Tennessee,Lewis County,Females,2012,29.83
Tennessee,Lincoln County,Males,2012,28.61
Tennessee,Lincoln County,Females,2012,25.72
Tennessee,Loudon County,Males,2012,23.89
Tennessee,Loudon County,Females,2012,23.64
Tennessee,McMinn County,Males,2012,28.03
Tennessee,McMinn County,Females,2012,27.3
Tennessee,McNairy County,Males,2012,29.8
Tennessee,McNairy County,Females,2012,25.39
Tennessee,Macon County,Males,2012,30.48
Tennessee,Macon County,Females,2012,28.63
Tennessee,Madison County,Males,2012,27.22
Tennessee,Madison County,Females,2012,19.47
Tennessee,Marion County,Males,2012,29.49
Tennessee,Marion County,Females,2012,26.1
Tennessee,Marshall County,Males,2012,27.94
Tennessee,Marshall County,Females,2012,26.6
Tennessee,Maury County,Males,2012,27.47
Tennessee,Maury County,Females,2012,26.68
Tennessee,Meigs County,Males,2012,31.38
Tennessee,Meigs County,Females,2012,30.52
Tennessee,Monroe County,Males,2012,29.39
Tennessee,Monroe County,Females,2012,29.16
Tennessee,Montgomery County,Males,2012,26.22
Tennessee,Montgomery County,Females,2012,21.71
Tennessee,Moore County,Males,2012,27.89
Tennessee,Moore County,Females,2012,24.82
Tennessee,Morgan County,Males,2012,31.4
Tennessee,Morgan County,Females,2012,28.36
Tennessee,Obion County,Males,2012,29.33
Tennessee,Obion County,Females,2012,25.48
Tennessee,Overton County,Males,2012,27.61
Tennessee,Overton County,Females,2012,25.63
Tennessee,Perry County,Males,2012,29.81
Tennessee,Perry County,Females,2012,29.57
Tennessee,Pickett County,Males,2012,27.72
Tennessee,Pickett County,Females,2012,25.24
Tennessee,Polk County,Males,2012,30.47
Tennessee,Polk County,Females,2012,28.47
Tennessee,Putnam County,Males,2012,25.13
Tennessee,Putnam County,Females,2012,23.71
Tennessee,Rhea County,Males,2012,29.42
Tennessee,Rhea County,Females,2012,28.58
Tennessee,Roane County,Males,2012,25.84
Tennessee,Roane County,Females,2012,25.94
Tennessee,Robertson County,Males,2012,27.89
Tennessee,Robertson County,Females,2012,26.75
Tennessee,Rutherford County,Males,2012,21.77
Tennessee,Rutherford County,Females,2012,19.73
Tennessee,Scott County,Males,2012,31.46
Tennessee,Scott County,Females,2012,30.1
Tennessee,Sequatchie County,Males,2012,30.13
Tennessee,Sequatchie County,Females,2012,26.07
Tennessee,Sevier County,Males,2012,26.49
Tennessee,Sevier County,Females,2012,24.7
Tennessee,Shelby County,Males,2012,27.22
Tennessee,Shelby County,Females,2012,16.53
Tennessee,Smith County,Males,2012,28.63
Tennessee,Smith County,Females,2012,25.05
Tennessee,Stewart County,Males,2012,26.84
Tennessee,Stewart County,Females,2012,28.22
Tennessee,Sullivan County,Males,2012,26.67
Tennessee,Sullivan County,Females,2012,29.65
Tennessee,Sumner County,Males,2012,25.23
Tennessee,Sumner County,Females,2012,24.37
Tennessee,Tipton County,Males,2012,27.0
Tennessee,Tipton County,Females,2012,24.52
Tennessee,Trousdale County,Males,2012,29.26
Tennessee,Trousdale County,Females,2012,27.03
Tennessee,Unicoi County,Males,2012,31.21
Tennessee,Unicoi County,Females,2012,29.19
Tennessee,Union County,Males,2012,30.63
Tennessee,Union County,Females,2012,29.45
Tennessee,Van Buren County,Males,2012,29.86
Tennessee,Van Buren County,Females,2012,27.98
Tennessee,Warren County,Males,2012,28.99
Tennessee,Warren County,Females,2012,25.94
Tennessee,Washington County,Males,2012,25.23
Tennessee,Washington County,Females,2012,23.69
Tennessee,Wayne County,Males,2012,31.76
Tennessee,Wayne County,Females,2012,27.01
Tennessee,Weakley County,Males,2012,26.71
Tennessee,Weakley County,Females,2012,23.57
Tennessee,White County,Males,2012,29.37
Tennessee,White County,Females,2012,27.0
Tennessee,Williamson County,Males,2012,15.45
Tennessee,Williamson County,Females,2012,13.5
Tennessee,Wilson County,Males,2012,23.42
Tennessee,Wilson County,Females,2012,21.35
Texas,Anderson County,Males,2012,30.51
Texas,Anderson County,Females,2012,25.59
Texas,Andrews County,Males,2012,23.99
Texas,Andrews County,Females,2012,20.18
Texas,Angelina County,Males,2012,27.0
Texas,Angelina County,Females,2012,22.2
Texas,Aransas County,Males,2012,24.64
Texas,Aransas County,Females,2012,18.76
Texas,Archer County,Males,2012,23.03
Texas,Archer County,Females,2012,19.77
Texas,Armstrong County,Males,2012,18.83
Texas,Armstrong County,Females,2012,18.21
Texas,Atascosa County,Males,2012,23.22
Texas,Atascosa County,Females,2012,16.38
Texas,Austin County,Males,2012,22.15
Texas,Austin County,Females,2012,17.25
Texas,Bailey County,Males,2012,24.24
Texas,Bailey County,Females,2012,17.01
Texas,Bandera County,Males,2012,21.72
Texas,Bandera County,Females,2012,18.41
Texas,Bastrop County,Males,2012,24.3
Texas,Bastrop County,Females,2012,16.35
Texas,Baylor County,Males,2012,23.27
Texas,Baylor County,Females,2012,19.06
Texas,Bee County,Males,2012,28.18
Texas,Bee County,Females,2012,17.41
Texas,Bell County,Males,2012,22.18
Texas,Bell County,Females,2012,17.31
Texas,Bexar County,Males,2012,21.67
Texas,Bexar County,Females,2012,14.56
Texas,Blanco County,Males,2012,21.14
Texas,Blanco County,Females,2012,17.09
Texas,Borden County,Males,2012,18.14
Texas,Borden County,Females,2012,15.85
Texas,Bosque County,Males,2012,24.06
Texas,Bosque County,Females,2012,21.36
Texas,Bowie County,Males,2012,26.38
Texas,Bowie County,Females,2012,21.21
Texas,Brazoria County,Males,2012,22.07
Texas,Brazoria County,Females,2012,14.23
Texas,Brazos County,Males,2012,18.55
Texas,Brazos County,Females,2012,14.15
Texas,Brewster County,Males,2012,18.44
Texas,Brewster County,Females,2012,11.91
Texas,Briscoe County,Males,2012,23.36
Texas,Briscoe County,Females,2012,18.64
Texas,Brooks County,Males,2012,23.92
Texas,Brooks County,Females,2012,11.87
Texas,Brown County,Males,2012,25.85
Texas,Brown County,Females,2012,21.37
Texas,Burleson County,Males,2012,26.47
Texas,Burleson County,Females,2012,20.67
Texas,Burnet County,Males,2012,23.84
Texas,Burnet County,Females,2012,19.52
Texas,Caldwell County,Males,2012,25.31
Texas,Caldwell County,Females,2012,18.1
Texas,Calhoun County,Males,2012,23.04
Texas,Calhoun County,Females,2012,17.04
Texas,Callahan County,Males,2012,24.92
Texas,Callahan County,Females,2012,21.99
Texas,Cameron County,Males,2012,21.85
Texas,Cameron County,Females,2012,8.79
Texas,Camp County,Males,2012,26.27
Texas,Camp County,Females,2012,21.71
Texas,Carson County,Males,2012,21.45
Texas,Carson County,Females,2012,18.67
Texas,Cass County,Males,2012,27.54
Texas,Cass County,Females,2012,22.42
Texas,Castro County,Males,2012,23.88
Texas,Castro County,Females,2012,16.19
Texas,Chambers County,Males,2012,24.21
Texas,Chambers County,Females,2012,18.77
Texas,Cherokee County,Males,2012,27.08
Texas,Cherokee County,Females,2012,23.35
Texas,Childress County,Males,2012,26.41
Texas,Childress County,Females,2012,18.02
Texas,Clay County,Males,2012,23.06
Texas,Clay County,Females,2012,20.96
Texas,Cochran County,Males,2012,23.44
Texas,Cochran County,Females,2012,16.83
Texas,Coke County,Males,2012,21.79
Texas,Coke County,Females,2012,21.33
Texas,Coleman County,Males,2012,25.57
Texas,Coleman County,Females,2012,22.4
Texas,Collin County,Males,2012,15.25
Texas,Collin County,Females,2012,11.35
Texas,Collingsworth County,Males,2012,21.8
Texas,Collingsworth County,Females,2012,17.84
Texas,Colorado County,Males,2012,24.05
Texas,Colorado County,Females,2012,17.88
Texas,Comal County,Males,2012,19.54
Texas,Comal County,Females,2012,15.73
Texas,Comanche County,Males,2012,23.12
Texas,Comanche County,Females,2012,20.93
Texas,Concho County,Males,2012,23.67
Texas,Concho County,Females,2012,21.19
Texas,Cooke County,Males,2012,25.76
Texas,Cooke County,Females,2012,19.67
Texas,Coryell County,Males,2012,24.25
Texas,Coryell County,Females,2012,20.61
Texas,Cottle County,Males,2012,20.64
Texas,Cottle County,Females,2012,16.58
Texas,Crane County,Males,2012,24.38
Texas,Crane County,Females,2012,17.35
Texas,Crockett County,Males,2012,26.27
Texas,Crockett County,Females,2012,17.94
Texas,Crosby County,Males,2012,22.08
Texas,Crosby County,Females,2012,17.47
Texas,Culberson County,Males,2012,20.52
Texas,Culberson County,Females,2012,15.35
Texas,Dallam County,Males,2012,27.14
Texas,Dallam County,Females,2012,21.13
Texas,Dallas County,Males,2012,23.97
Texas,Dallas County,Females,2012,14.28
Texas,Dawson County,Males,2012,28.12
Texas,Dawson County,Females,2012,19.27
Texas,Deaf Smith County,Males,2012,24.18
Texas,Deaf Smith County,Females,2012,14.88
Texas,Delta County,Males,2012,24.79
Texas,Delta County,Females,2012,22.43
Texas,Denton County,Males,2012,18.11
Texas,Denton County,Females,2012,12.34
Texas,DeWitt County,Males,2012,26.84
Texas,DeWitt County,Females,2012,19.11
Texas,Dickens County,Males,2012,25.96
Texas,Dickens County,Females,2012,20.75
Texas,Dimmit County,Males,2012,23.72
Texas,Dimmit County,Females,2012,12.21
Texas,Donley County,Males,2012,23.5
Texas,Donley County,Females,2012,20.2
Texas,Duval County,Males,2012,24.7
Texas,Duval County,Females,2012,12.22
Texas,Eastland County,Males,2012,25.84
Texas,Eastland County,Females,2012,22.66
Texas,Ector County,Males,2012,27.17
Texas,Ector County,Females,2012,20.28
Texas,Edwards County,Males,2012,21.69
Texas,Edwards County,Females,2012,14.37
Texas,Ellis County,Males,2012,22.15
Texas,Ellis County,Females,2012,19.01
Texas,El Paso County,Males,2012,22.5
Texas,El Paso County,Females,2012,13.37
Texas,Erath County,Males,2012,22.72
Texas,Erath County,Females,2012,19.71
Texas,Falls County,Males,2012,27.2
Texas,Falls County,Females,2012,22.14
Texas,Fannin County,Males,2012,26.99
Texas,Fannin County,Females,2012,23.21
Texas,Fayette County,Males,2012,22.83
Texas,Fayette County,Females,2012,17.83
Texas,Fisher County,Males,2012,22.2
Texas,Fisher County,Females,2012,18.9
Texas,Floyd County,Males,2012,21.7
Texas,Floyd County,Females,2012,15.84
Texas,Foard County,Males,2012,22.73
Texas,Foard County,Females,2012,20.45
Texas,Fort Bend County,Males,2012,17.42
Texas,Fort Bend County,Females,2012,10.54
Texas,Franklin County,Males,2012,21.55
Texas,Franklin County,Females,2012,20.05
Texas,Freestone County,Males,2012,28.32
Texas,Freestone County,Females,2012,23.91
Texas,Frio County,Males,2012,25.82
Texas,Frio County,Females,2012,15.41
Texas,Gaines County,Males,2012,24.79
Texas,Gaines County,Females,2012,21.11
Texas,Galveston County,Males,2012,22.27
Texas,Galveston County,Females,2012,15.45
Texas,Garza County,Males,2012,28.05
Texas,Garza County,Females,2012,19.92
Texas,Gillespie County,Males,2012,20.72
Texas,Gillespie County,Females,2012,17.61
Texas,Glasscock County,Males,2012,20.68
Texas,Glasscock County,Females,2012,15.33
Texas,Goliad County,Males,2012,22.51
Texas,Goliad County,Females,2012,17.13
Texas,Gonzales County,Males,2012,23.71
Texas,Gonzales County,Females,2012,17.39
Texas,Gray County,Males,2012,27.6
Texas,Gray County,Females,2012,20.96
Texas,Grayson County,Males,2012,25.04
Texas,Grayson County,Females,2012,22.2
Texas,Gregg County,Males,2012,26.29
Texas,Gregg County,Females,2012,20.89
Texas,Grimes County,Males,2012,28.28
Texas,Grimes County,Females,2012,21.63
Texas,Guadalupe County,Males,2012,20.75
Texas,Guadalupe County,Females,2012,16.93
Texas,Hale County,Males,2012,24.8
Texas,Hale County,Females,2012,18.34
Texas,Hall County,Males,2012,23.72
Texas,Hall County,Females,2012,18.81
Texas,Hamilton County,Males,2012,25.74
Texas,Hamilton County,Females,2012,21.07
Texas,Hansford County,Males,2012,23.19
Texas,Hansford County,Females,2012,16.34
Texas,Hardeman County,Males,2012,23.77
Texas,Hardeman County,Females,2012,20.92
Texas,Hardin County,Males,2012,26.53
Texas,Hardin County,Females,2012,23.25
Texas,Harris County,Males,2012,22.0
Texas,Harris County,Females,2012,13.52
Texas,Harrison County,Males,2012,26.07
Texas,Harrison County,Females,2012,21.12
Texas,Hartley County,Males,2012,24.88
Texas,Hartley County,Females,2012,17.6
Texas,Haskell County,Males,2012,24.41
Texas,Haskell County,Females,2012,19.3
Texas,Hays County,Males,2012,18.43
Texas,Hays County,Females,2012,13.54
Texas,Hemphill County,Males,2012,24.63
Texas,Hemphill County,Females,2012,20.04
Texas,Henderson County,Males,2012,26.45
Texas,Henderson County,Females,2012,27.13
Texas,Hidalgo County,Males,2012,21.26
Texas,Hidalgo County,Females,2012,8.57
Texas,Hill County,Males,2012,24.17
Texas,Hill County,Females,2012,21.22
Texas,Hockley County,Males,2012,21.93
Texas,Hockley County,Females,2012,16.66
Texas,Hood County,Males,2012,23.6
Texas,Hood County,Females,2012,21.46
Texas,Hopkins County,Males,2012,25.34
Texas,Hopkins County,Females,2012,22.05
Texas,Houston County,Males,2012,28.59
Texas,Houston County,Females,2012,22.67
Texas,Howard County,Males,2012,28.43
Texas,Howard County,Females,2012,21.27
Texas,Hudspeth County,Males,2012,24.39
Texas,Hudspeth County,Females,2012,15.27
Texas,Hunt County,Males,2012,25.62
Texas,Hunt County,Females,2012,21.51
Texas,Hutchinson County,Males,2012,26.39
Texas,Hutchinson County,Females,2012,22.09
Texas,Irion County,Males,2012,24.46
Texas,Irion County,Females,2012,21.46
Texas,Jack County,Males,2012,29.19
Texas,Jack County,Females,2012,22.79
Texas,Jackson County,Males,2012,24.56
Texas,Jackson County,Females,2012,18.48
Texas,Jasper County,Males,2012,27.47
Texas,Jasper County,Females,2012,23.9
Texas,Jeff Davis County,Males,2012,19.57
Texas,Jeff Davis County,Females,2012,14.23
Texas,Jefferson County,Males,2012,28.02
Texas,Jefferson County,Females,2012,19.74
Texas,Jim Hogg County,Males,2012,23.18
Texas,Jim Hogg County,Females,2012,12.05
Texas,Jim Wells County,Males,2012,23.51
Texas,Jim Wells County,Females,2012,13.72
Texas,Johnson County,Males,2012,24.41
Texas,Johnson County,Females,2012,21.9
Texas,Jones County,Males,2012,30.74
Texas,Jones County,Females,2012,21.97
Texas,Karnes County,Males,2012,27.89
Texas,Karnes County,Females,2012,16.02
Texas,Kaufman County,Males,2012,24.43
Texas,Kaufman County,Females,2012,20.3
Texas,Kendall County,Males,2012,17.3
Texas,Kendall County,Females,2012,13.63
Texas,Kenedy County,Males,2012,18.45
Texas,Kenedy County,Females,2012,10.33
Texas,Kent County,Males,2012,19.01
Texas,Kent County,Females,2012,17.81
Texas,Kerr County,Males,2012,21.52
Texas,Kerr County,Females,2012,16.52
Texas,Kimble County,Males,2012,23.81
Texas,Kimble County,Females,2012,20.02
Texas,King County,Males,2012,21.2
Texas,King County,Females,2012,16.05
Texas,Kinney County,Males,2012,24.23
Texas,Kinney County,Females,2012,15.72
Texas,Kleberg County,Males,2012,21.3
Texas,Kleberg County,Females,2012,11.75
Texas,Knox County,Males,2012,23.77
Texas,Knox County,Females,2012,19.39
Texas,Lamar County,Males,2012,26.1
Texas,Lamar County,Females,2012,22.35
Texas,Lamb County,Males,2012,23.88
Texas,Lamb County,Females,2012,17.64
Texas,Lampasas County,Males,2012,23.48
Texas,Lampasas County,Females,2012,19.05
Texas,La Salle County,Males,2012,28.77
Texas,La Salle County,Females,2012,15.37
Texas,Lavaca County,Males,2012,24.14
Texas,Lavaca County,Females,2012,19.1
Texas,Lee County,Males,2012,24.77
Texas,Lee County,Females,2012,18.25
Texas,Leon County,Males,2012,25.92
Texas,Leon County,Females,2012,23.06
Texas,Liberty County,Males,2012,28.57
Texas,Liberty County,Females,2012,24.03
Texas,Limestone County,Males,2012,26.5
Texas,Limestone County,Females,2012,21.54
Texas,Lipscomb County,Males,2012,21.73
Texas,Lipscomb County,Females,2012,16.9
Texas,Live Oak County,Males,2012,24.2
Texas,Live Oak County,Females,2012,18.3
Texas,Llano County,Males,2012,24.3
Texas,Llano County,Females,2012,24.14
Texas,Loving County,Males,2012,31.43
Texas,Loving County,Females,2012,23.11
Texas,Lubbock County,Males,2012,21.63
Texas,Lubbock County,Females,2012,19.14
Texas,Lynn County,Males,2012,22.27
Texas,Lynn County,Females,2012,18.57
Texas,McCulloch County,Males,2012,24.82
Texas,McCulloch County,Females,2012,19.28
Texas,McLennan County,Males,2012,23.04
Texas,McLennan County,Females,2012,18.43
Texas,McMullen County,Males,2012,26.64
Texas,McMullen County,Females,2012,23.72
Texas,Madison County,Males,2012,28.37
Texas,Madison County,Females,2012,22.58
Texas,Marion County,Males,2012,27.57
Texas,Marion County,Females,2012,23.5
Texas,Martin County,Males,2012,23.14
Texas,Martin County,Females,2012,19.77
Texas,Mason County,Males,2012,19.25
Texas,Mason County,Females,2012,15.62
Texas,Matagorda County,Males,2012,24.31
Texas,Matagorda County,Females,2012,17.48
Texas,Maverick County,Males,2012,22.27
Texas,Maverick County,Females,2012,10.15
Texas,Medina County,Males,2012,21.5
Texas,Medina County,Females,2012,15.37
Texas,Menard County,Males,2012,23.84
Texas,Menard County,Females,2012,17.99
Texas,Midland County,Males,2012,21.89
Texas,Midland County,Females,2012,17.4
Texas,Milam County,Males,2012,25.32
Texas,Milam County,Females,2012,19.79
Texas,Mills County,Males,2012,22.43
Texas,Mills County,Females,2012,19.23
Texas,Mitchell County,Males,2012,28.14
Texas,Mitchell County,Females,2012,19.49
Texas,Montague County,Males,2012,26.07
Texas,Montague County,Females,2012,21.64
Texas,Montgomery County,Males,2012,20.77
Texas,Montgomery County,Females,2012,17.25
Texas,Moore County,Males,2012,24.36
Texas,Moore County,Females,2012,16.92
Texas,Morris County,Males,2012,26.36
Texas,Morris County,Females,2012,21.57
Texas,Motley County,Males,2012,23.19
Texas,Motley County,Females,2012,16.85
Texas,Nacogdoches County,Males,2012,22.63
Texas,Nacogdoches County,Females,2012,18.68
Texas,Navarro County,Males,2012,26.02
Texas,Navarro County,Females,2012,21.14
Texas,Newton County,Males,2012,28.27
Texas,Newton County,Females,2012,25.62
Texas,Nolan County,Males,2012,24.62
Texas,Nolan County,Females,2012,20.29
Texas,Nueces County,Males,2012,23.63
Texas,Nueces County,Females,2012,15.04
Texas,Ochiltree County,Males,2012,24.81
Texas,Ochiltree County,Females,2012,18.72
Texas,Oldham County,Males,2012,20.58
Texas,Oldham County,Females,2012,17.56
Texas,Orange County,Males,2012,29.36
Texas,Orange County,Females,2012,24.35
Texas,Palo Pinto County,Males,2012,27.16
Texas,Palo Pinto County,Females,2012,23.07
Texas,Panola County,Males,2012,26.97
Texas,Panola County,Females,2012,24.94
Texas,Parker County,Males,2012,23.08
Texas,Parker County,Females,2012,19.35
Texas,Parmer County,Males,2012,22.99
Texas,Parmer County,Females,2012,16.67
Texas,Pecos County,Males,2012,26.21
Texas,Pecos County,Females,2012,14.76
Texas,Polk County,Males,2012,28.8
Texas,Polk County,Females,2012,24.88
Texas,Potter County,Males,2012,27.44
Texas,Potter County,Females,2012,19.71
Texas,Presidio County,Males,2012,17.81
Texas,Presidio County,Females,2012,11.71
Texas,Rains County,Males,2012,27.58
Texas,Rains County,Females,2012,24.35
Texas,Randall County,Males,2012,20.83
Texas,Randall County,Females,2012,16.43
Texas,Reagan County,Males,2012,24.12
Texas,Reagan County,Females,2012,18.36
Texas,Real County,Males,2012,22.34
Texas,Real County,Females,2012,16.96
Texas,Red River County,Males,2012,29.21
Texas,Red River County,Females,2012,23.43
Texas,Reeves County,Males,2012,27.21
Texas,Reeves County,Females,2012,15.11
Texas,Refugio County,Males,2012,23.68
Texas,Refugio County,Females,2012,17.96
Texas,Roberts County,Males,2012,17.01
Texas,Roberts County,Females,2012,14.54
Texas,Robertson County,Males,2012,25.46
Texas,Robertson County,Females,2012,20.67
Texas,Rockwall County,Males,2012,18.66
Texas,Rockwall County,Females,2012,14.34
Texas,Runnels County,Males,2012,23.53
Texas,Runnels County,Females,2012,20.68
Texas,Rusk County,Males,2012,26.97
Texas,Rusk County,Females,2012,21.61
Texas,Sabine County,Males,2012,27.58
Texas,Sabine County,Females,2012,24.78
Texas,San Augustine County,Males,2012,29.89
Texas,San Augustine County,Females,2012,26.05
Texas,San Jacinto County,Males,2012,27.45
Texas,San Jacinto County,Females,2012,24.21
Texas,San Patricio County,Males,2012,23.94
Texas,San Patricio County,Females,2012,17.34
Texas,San Saba County,Males,2012,25.85
Texas,San Saba County,Females,2012,20.58
Texas,Schleicher County,Males,2012,19.2
Texas,Schleicher County,Females,2012,15.57
Texas,Scurry County,Males,2012,25.21
Texas,Scurry County,Females,2012,19.27
Texas,Shackelford County,Males,2012,22.24
Texas,Shackelford County,Females,2012,19.18
Texas,Shelby County,Males,2012,25.3
Texas,Shelby County,Females,2012,22.01
Texas,Sherman County,Males,2012,19.45
Texas,Sherman County,Females,2012,14.65
Texas,Smith County,Males,2012,22.71
Texas,Smith County,Females,2012,18.84
Texas,Somervell County,Males,2012,18.71
Texas,Somervell County,Females,2012,17.34
Texas,Starr County,Males,2012,24.79
Texas,Starr County,Females,2012,10.74
Texas,Stephens County,Males,2012,27.31
Texas,Stephens County,Females,2012,22.31
Texas,Sterling County,Males,2012,20.15
Texas,Sterling County,Females,2012,15.51
Texas,Stonewall County,Males,2012,19.93
Texas,Stonewall County,Females,2012,14.86
Texas,Sutton County,Males,2012,21.92
Texas,Sutton County,Females,2012,16.28
Texas,Swisher County,Males,2012,23.88
Texas,Swisher County,Females,2012,17.24
Texas,Tarrant County,Males,2012,21.46
Texas,Tarrant County,Females,2012,16.28
Texas,Taylor County,Males,2012,22.7
Texas,Taylor County,Females,2012,18.93
Texas,Terrell County,Males,2012,22.56
Texas,Terrell County,Females,2012,15.76
Texas,Terry County,Males,2012,26.94
Texas,Terry County,Females,2012,19.68
Texas,Throckmorton County,Males,2012,23.79
Texas,Throckmorton County,Females,2012,20.29
Texas,Titus County,Males,2012,25.41
Texas,Titus County,Females,2012,19.15
Texas,Tom Green County,Males,2012,22.25
Texas,Tom Green County,Females,2012,19.11
Texas,Travis County,Males,2012,18.15
Texas,Travis County,Females,2012,11.83
Texas,Trinity County,Males,2012,29.13
Texas,Trinity County,Females,2012,26.09
Texas,Tyler County,Males,2012,28.7
Texas,Tyler County,Females,2012,25.82
Texas,Upshur County,Males,2012,26.06
Texas,Upshur County,Females,2012,23.03
Texas,Upton County,Males,2012,22.21
Texas,Upton County,Females,2012,16.39
Texas,Uvalde County,Males,2012,22.49
Texas,Uvalde County,Females,2012,13.71
Texas,Val Verde County,Males,2012,22.23
Texas,Val Verde County,Females,2012,13.55
Texas,Van Zandt County,Males,2012,26.95
Texas,Van Zandt County,Females,2012,24.92
Texas,Victoria County,Males,2012,24.24
Texas,Victoria County,Females,2012,18.08
Texas,Walker County,Males,2012,27.51
Texas,Walker County,Females,2012,18.84
Texas,Waller County,Males,2012,22.64
Texas,Waller County,Females,2012,16.56
Texas,Ward County,Males,2012,26.34
Texas,Ward County,Females,2012,20.08
Texas,Washington County,Males,2012,22.66
Texas,Washington County,Females,2012,17.23
Texas,Webb County,Males,2012,21.56
Texas,Webb County,Females,2012,9.93
Texas,Wharton County,Males,2012,25.64
Texas,Wharton County,Females,2012,17.74
